,categoryNode,categoryPath,customerRating,itemId,largeImage,mediumImage,name,numReviews,offerType,parentItemId,salePrice,thumbnailImage,upc
1005,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Sony Smart TVs,0.0,687356031,https://i5.walmartimages.com/asr/f28eb2ec-9338-461c-80ae-e75d51ea0ed2_1.dd0ff099791704091b257fd14f23eeb2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f28eb2ec-9338-461c-80ae-e75d51ea0ed2_1.dd0ff099791704091b257fd14f23eeb2.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Sony 55-inch 4K HDR Ultra HD Smart LED TV 2017 Model (XBR-55X930E) with Sony 4K Ultra HD Blu Ray Player with Dolby Vision,0,ONLINE_ONLY,687356031,1746.0,https://i5.walmartimages.com/asr/f28eb2ec-9338-461c-80ae-e75d51ea0ed2_1.dd0ff099791704091b257fd14f23eeb2.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342126447
1006,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Samsung Smart TVs,0.0,303609134,https://i5.walmartimages.com/asr/fd44a814-ca6b-4524-adc1-f9b71cc847f8_1.4d64141e1bd3f32f96457dc3228721b9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/fd44a814-ca6b-4524-adc1-f9b71cc847f8_1.4d64141e1bd3f32f96457dc3228721b9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Samsung 65"" Q6FN QLED Smart 4K UHD TV 2018 Model (QN65Q6FNAFXZA) with 1 Year Extended Warranty",0,ONLINE_ONLY,303609134,1797.99,https://i5.walmartimages.com/asr/fd44a814-ca6b-4524-adc1-f9b71cc847f8_1.4d64141e1bd3f32f96457dc3228721b9.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342127963
1007,3944_1060825_1939756,Electronics/TV & Video/TVs by Brand/LG TVs,4.8180000000000005,109755606,https://i5.walmartimages.com/asr/4d7acc0d-4c64-4bab-af7b-d56cd9655480_1.7f31734025547a4985218be35cc9338b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/4d7acc0d-4c64-4bab-af7b-d56cd9655480_1.7f31734025547a4985218be35cc9338b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"LG 75"" Class 4K (2160) HDR Smart LED UHD TV w/AI ThinQ - 75UK6570PUB",22,ONLINE_ONLY,109755606,1797.0,https://i5.walmartimages.com/asr/4d7acc0d-4c64-4bab-af7b-d56cd9655480_1.7f31734025547a4985218be35cc9338b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,719192622708
1008,3944_1060825_1180168,Electronics/TV & Video/4K Ultra HDTVs,4.771,50688479,https://i5.walmartimages.com/asr/6c7b327a-06cd-4c59-875c-e87ab52f54b0_1.e5da7c796d96a8d245079df1d10275f4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/6c7b327a-06cd-4c59-875c-e87ab52f54b0_1.e5da7c796d96a8d245079df1d10275f4.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"SAMSUNG 49"" Class Curved 4K (2160P) Ultra HD Smart LED TV (UN49KU7500)",96,ONLINE_ONLY,50688479,1720.59,https://i5.walmartimages.com/asr/6c7b327a-06cd-4c59-875c-e87ab52f54b0_1.e5da7c796d96a8d245079df1d10275f4.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,887276151304
1009,3944_8864326,Electronics/Samsung Tax Time Savings,4.048,55576456,https://i5.walmartimages.com/asr/25b03205-3fac-4d44-92f5-d69a3f82e74d_1.50c223668db7a153396fd53298ceaa6e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/25b03205-3fac-4d44-92f5-d69a3f82e74d_1.50c223668db7a153396fd53298ceaa6e.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"SAMSUNG 65"" Class 4K (2160P) Ultra HD Smart LED TV (UN65MU9000FXZA)",21,ONLINE_ONLY,55576456,1799.99,https://i5.walmartimages.com/asr/25b03205-3fac-4d44-92f5-d69a3f82e74d_1.50c223668db7a153396fd53298ceaa6e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,887276201474
1010,3944_1060825_447913,Electronics/TV & Video/All TVs,4.771,55500569,https://i5.walmartimages.com/asr/d00e5d4d-bd42-4d4a-b39d-03d5830a7c23_1.068ddf974cef70815eff4f00dee3cd8d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d00e5d4d-bd42-4d4a-b39d-03d5830a7c23_1.068ddf974cef70815eff4f00dee3cd8d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"SAMSUNG 55"" Class Curved 4K (2160P) Ultra HD Smart QLED HDR TV (QN55Q7CAMFXZA)",35,ONLINE_ONLY,55500569,1799.99,https://i5.walmartimages.com/asr/d00e5d4d-bd42-4d4a-b39d-03d5830a7c23_1.068ddf974cef70815eff4f00dee3cd8d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,887276200361
1011,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Samsung Smart TVs,4.622,469690823,https://i5.walmartimages.com/asr/85545f7d-8269-46d2-9865-39f1a20562e7_1.47ce23627834df15f74435f39b360ce8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/85545f7d-8269-46d2-9865-39f1a20562e7_1.47ce23627834df15f74435f39b360ce8.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"SAMSUNG 65"" Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)",84,ONLINE_AND_STORE,469690823,1797.99,https://i5.walmartimages.com/asr/85545f7d-8269-46d2-9865-39f1a20562e7_1.47ce23627834df15f74435f39b360ce8.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,887276260396
1012,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Sony Smart TVs,0.0,406950863,https://i5.walmartimages.com/asr/2a058040-e138-446d-b74b-c4991b7775c5_1.c8538ccde592798a157d8f07d7ab70d4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2a058040-e138-446d-b74b-c4991b7775c5_1.c8538ccde592798a157d8f07d7ab70d4.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Sony 55-inch 4K HDR Ultra HD Smart LED TV 2017 Model (XBR-55X930E) with Sony 2.1ch Soundbar with Dolby Atmos,0,ONLINE_ONLY,406950863,1896.0,https://i5.walmartimages.com/asr/2a058040-e138-446d-b74b-c4991b7775c5_1.c8538ccde592798a157d8f07d7ab70d4.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342125822
1013,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Samsung Smart TVs,0.0,796657006,https://i5.walmartimages.com/asr/e1c3c803-77af-4348-95d3-d3d17f0a70df_1.1753179ce83691656b24fce778ac7357.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e1c3c803-77af-4348-95d3-d3d17f0a70df_1.1753179ce83691656b24fce778ac7357.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Samsung QN55Q8FNB QN55Q8 QN55Q8F 55Q8F Q8 Series 55"" Q8FN QLED Smart 4K UHD TV (2018 Model) with SmartThings ADT Home Security Starter Kit - (F-ADT-STR-KT-1)",0,ONLINE_ONLY,796657006,1897.99,https://i5.walmartimages.com/asr/e1c3c803-77af-4348-95d3-d3d17f0a70df_1.1753179ce83691656b24fce778ac7357.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342132356
1014,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Samsung Smart TVs,0.0,103897279,https://i5.walmartimages.com/asr/1aac6857-ff0d-4ba5-89c7-6b1b6dc94ce1_1.5d187c3cbea30ae71d04d65ae92f52ef.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1aac6857-ff0d-4ba5-89c7-6b1b6dc94ce1_1.5d187c3cbea30ae71d04d65ae92f52ef.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"UN75NU7100 75"" NU7100 Smart 4K UHD TV (2018) w/ 5.1 Home Theater System",0,ONLINE_ONLY,103897279,1899.0,https://i5.walmartimages.com/asr/1aac6857-ff0d-4ba5-89c7-6b1b6dc94ce1_1.5d187c3cbea30ae71d04d65ae92f52ef.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342129707
1015,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Sony Smart TVs,0.0,937024767,https://i5.walmartimages.com/asr/7a1e6316-143c-4b35-9062-1464281dc068_1.2b719d0e82d7bd2d51375770b99dbeb1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/7a1e6316-143c-4b35-9062-1464281dc068_1.2b719d0e82d7bd2d51375770b99dbeb1.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Sony 65-Inch 4K Ultra HD Smart LED TV 2018 Model (XBR65X850F) with Sony 2.1ch Soundbar with Dolby Atmos,0,ONLINE_ONLY,937024767,1896.0,https://i5.walmartimages.com/asr/7a1e6316-143c-4b35-9062-1464281dc068_1.2b719d0e82d7bd2d51375770b99dbeb1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342125983
1016,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Samsung Smart TVs,0.0,356049346,https://i5.walmartimages.com/asr/ca7de7d8-1ee6-489a-9a8b-fe34ada365a5_1.681b7cb6ff2ab7998a6bb4555c95440c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/ca7de7d8-1ee6-489a-9a8b-fe34ada365a5_1.681b7cb6ff2ab7998a6bb4555c95440c.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Samsung Q8 Series 55"" Q8FN QLED Smart 4K UHD TV 2018 Model (QN55Q8FNBFXZA) with 1 Year Extended Warranty",0,ONLINE_ONLY,356049346,1897.99,https://i5.walmartimages.com/asr/ca7de7d8-1ee6-489a-9a8b-fe34ada365a5_1.681b7cb6ff2ab7998a6bb4555c95440c.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342127970
1017,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Sony Smart TVs,0.0,776688954,https://i5.walmartimages.com/asr/bb4c856b-43b7-45b9-99b0-fbef0f9b7032_1.7fc889f5c701907a08273144a2af3bd0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/bb4c856b-43b7-45b9-99b0-fbef0f9b7032_1.7fc889f5c701907a08273144a2af3bd0.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Sony 55-Inch 4K Ultra HD Smart LED TV 2018 Model (XBR55X900F) with Sony 3.1ch Soundbar with Dolby Atmos,0,ONLINE_ONLY,776688954,1896.0,https://i5.walmartimages.com/asr/bb4c856b-43b7-45b9-99b0-fbef0f9b7032_1.7fc889f5c701907a08273144a2af3bd0.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342125600
1018,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Samsung Smart TVs,4.5489999999999995,940232361,https://i5.walmartimages.com/asr/eea75319-e3bc-4554-93d5-f664ee29ad1a_1.1da05886e9913a148a31cb2b7f759a2c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/eea75319-e3bc-4554-93d5-f664ee29ad1a_1.1da05886e9913a148a31cb2b7f759a2c.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"SAMSUNG 55"" Class 4K (2160P) Ultra HD Smart QLED TV QN55Q8FN (2018 model)",82,ONLINE_ONLY,940232361,1897.99,https://i5.walmartimages.com/asr/eea75319-e3bc-4554-93d5-f664ee29ad1a_1.1da05886e9913a148a31cb2b7f759a2c.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,887276256931
1019,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Sony Smart TVs,0.0,717315534,https://i5.walmartimages.com/asr/b21be52d-88bf-444d-b26e-55c6a299bf78_1.72a5ffda216f7dd989ba1314c12db727.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/b21be52d-88bf-444d-b26e-55c6a299bf78_1.72a5ffda216f7dd989ba1314c12db727.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Sony XBR65X900F 65-Inch 4K Ultra HD Smart LED TV (2018 Model) with Google Home Mini (Charcoal) + Hulu $25 Gift Card,0,ONLINE_ONLY,717315534,1998.0,https://i5.walmartimages.com/asr/b21be52d-88bf-444d-b26e-55c6a299bf78_1.72a5ffda216f7dd989ba1314c12db727.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342133438
1020,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Samsung Smart TVs,0.0,845437169,https://i5.walmartimages.com/asr/25854f1f-ad49-4750-9f8c-da6c51f94716_1.275ce7ebc108032038ea2d716b9bd399.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/25854f1f-ad49-4750-9f8c-da6c51f94716_1.275ce7ebc108032038ea2d716b9bd399.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Samsung Flat 55"" LED 4K UHD The Frame SmartTV 2017 Model (UN55LS003AFXZA) + 1 Year Extended Warranty",0,ONLINE_ONLY,845437169,1997.99,https://i5.walmartimages.com/asr/25854f1f-ad49-4750-9f8c-da6c51f94716_1.275ce7ebc108032038ea2d716b9bd399.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,841434185341
1021,3944_1060825_9465212,Electronics/TV & Video/4K TVs by Brand/4K LG TVs,4.5,55556486,https://i5.walmartimages.com/asr/6697a2c5-42f4-46bd-892a-82dc297e48c4_1.265000473b792e8d753411d78f5a29b8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/6697a2c5-42f4-46bd-892a-82dc297e48c4_1.265000473b792e8d753411d78f5a29b8.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"LG 65"" Class SJ9500-Series - 4K Ultra HD, Smart, LED TV - 2160p, 120Hz (65SJ9500)",22,ONLINE_ONLY,55556486,1996.99,https://i5.walmartimages.com/asr/6697a2c5-42f4-46bd-892a-82dc297e48c4_1.265000473b792e8d753411d78f5a29b8.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,719192609631
1022,3944_1060825_9465212,Electronics/TV & Video/4K TVs by Brand/4K LG TVs,0.0,340538580,https://i5.walmartimages.com/asr/9e6c9447-038c-4d41-947a-b786cb1b4085_1.a3abd71945cb405141f0572a34995e84.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/9e6c9447-038c-4d41-947a-b786cb1b4085_1.a3abd71945cb405141f0572a34995e84.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"LG 55"" Class B8 OLED 4K HDR AI Smart TV 2018 Model (OLED55B8PUA)",0,ONLINE_ONLY,340538580,1996.99,https://i5.walmartimages.com/asr/9e6c9447-038c-4d41-947a-b786cb1b4085_1.a3abd71945cb405141f0572a34995e84.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342137542
1023,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Samsung Smart TVs,0.0,240173402,https://i5.walmartimages.com/asr/dedf8366-4aff-4f0f-8bc0-0cf18f239e6a_1.ca0d3afe73094dd105803aad524a617d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/dedf8366-4aff-4f0f-8bc0-0cf18f239e6a_1.ca0d3afe73094dd105803aad524a617d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Samsung UN55LS03N 55"" Frame 4K UHD HDR Smart TV with Bixby Intelligent Voice Assistant",0,ONLINE_ONLY,240173402,1997.99,https://i5.walmartimages.com/asr/dedf8366-4aff-4f0f-8bc0-0cf18f239e6a_1.ca0d3afe73094dd105803aad524a617d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,887276274966
1024,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Hisense Smart TVs,0.0,122477235,https://i5.walmartimages.com/asr/a911af2c-1274-49cf-bfd6-d4c46b8dfc3e_1.6f8183621b8cd121edab1c797f3709a7.png?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a911af2c-1274-49cf-bfd6-d4c46b8dfc3e_1.6f8183621b8cd121edab1c797f3709a7.png?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Hisense 75H9D plus 4K UHD Smart TV,0,ONLINE_ONLY,122477235,1999.99,https://i5.walmartimages.com/asr/a911af2c-1274-49cf-bfd6-d4c46b8dfc3e_1.6f8183621b8cd121edab1c797f3709a7.png?odnHeight=100&odnWidth=100&odnBg=FFFFFF,888143002958
1025,3944_1060825_1229815,Electronics/TV & Video/Shop TVs by Type/LED TVs,0.0,769437985,https://i5.walmartimages.com/asr/dfb57eb0-1c87-42d7-a195-8a8805538732_1.03cb9847546c555311e99f728eb6dde4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/dfb57eb0-1c87-42d7-a195-8a8805538732_1.03cb9847546c555311e99f728eb6dde4.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Sony XBR-55X800E 55-inch 4K HDR Ultra HD Smart LED TV (2017 Model) w/ Sony HT-ST5000 7.1.2ch 800W Dolby Atmos Sound Bar,0,ONLINE_ONLY,769437985,1996.0,https://i5.walmartimages.com/asr/dfb57eb0-1c87-42d7-a195-8a8805538732_1.03cb9847546c555311e99f728eb6dde4.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,841434180377
1026,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Sony Smart TVs,0.0,805161244,https://i5.walmartimages.com/asr/5906c41b-f81b-4eeb-a13d-8e13f3f874bf_1.e39b582ff08b8b79c14f10c6deeb2fd1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5906c41b-f81b-4eeb-a13d-8e13f3f874bf_1.e39b582ff08b8b79c14f10c6deeb2fd1.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Sony XBR-65X900F 65"" BRAVIA 4K Ultra HD HDR Smart TV",0,ONLINE_ONLY,805161244,1998.0,https://i5.walmartimages.com/asr/5906c41b-f81b-4eeb-a13d-8e13f3f874bf_1.e39b582ff08b8b79c14f10c6deeb2fd1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,27242909878
1027,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Sony Smart TVs,0.0,585715660,https://i5.walmartimages.com/asr/cac46761-739c-4ca5-9afd-b581575a3ef2_1.6b983017ea1ad08103bf5ff312aa8a05.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/cac46761-739c-4ca5-9afd-b581575a3ef2_1.6b983017ea1ad08103bf5ff312aa8a05.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Sony 65"" Class 4K (2160P) Smart LED TV (XBR65X930E)",0,ONLINE_ONLY,585715660,1998.0,https://i5.walmartimages.com/asr/cac46761-739c-4ca5-9afd-b581575a3ef2_1.6b983017ea1ad08103bf5ff312aa8a05.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,27242903586
1028,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/LG Smart TVs,0.0,654025738,https://i5.walmartimages.com/asr/cce72077-8ced-4e12-817c-04d1bfd225f2_1.b0746dc1a0beb635e4e93510b2964cba.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/cce72077-8ced-4e12-817c-04d1bfd225f2_1.b0746dc1a0beb635e4e93510b2964cba.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"LG 55"" OLED 4K HDR Smart OLED TV w/AI ThinQ - OLED55B8PUA",0,ONLINE_ONLY,654025738,1996.99,https://i5.walmartimages.com/asr/cce72077-8ced-4e12-817c-04d1bfd225f2_1.b0746dc1a0beb635e4e93510b2964cba.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,719192621039
1029,3944_1060825_447913,Electronics/TV & Video/All TVs,4.419,548885371,https://i5.walmartimages.com/asr/c0d08959-f4b6-4e44-852b-06e01752ad35_1.3eb916655fd20b742fd3c0450c2440c6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c0d08959-f4b6-4e44-852b-06e01752ad35_1.3eb916655fd20b742fd3c0450c2440c6.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"SAMSUNG 55"" Class 4K (2160P) Ultra HD Smart LED Frame TV (UN55LS003AFXZA)",43,ONLINE_ONLY,548885371,1997.99,https://i5.walmartimages.com/asr/c0d08959-f4b6-4e44-852b-06e01752ad35_1.3eb916655fd20b742fd3c0450c2440c6.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,887276222592
1030,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Sony Smart TVs,5.0,492695181,https://i5.walmartimages.com/asr/f63ef1ce-969c-48e0-8d54-8251f0203f2f_2.d5b338bc15967fd8496cb3e6dcde1a7b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f63ef1ce-969c-48e0-8d54-8251f0203f2f_2.d5b338bc15967fd8496cb3e6dcde1a7b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Sony 75"" Class 4K (2160P) Smart LED TV (XBR75X850E)",1,ONLINE_ONLY,492695181,1998.0,https://i5.walmartimages.com/asr/f63ef1ce-969c-48e0-8d54-8251f0203f2f_2.d5b338bc15967fd8496cb3e6dcde1a7b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,27242903654
1031,3944_1060825_9465212,Electronics/TV & Video/4K TVs by Brand/4K VIZIO TVs,5.0,730286915,https://i5.walmartimages.com/asr/537838a7-1411-4080-a563-d3a0e7f20250_2.280fa5f98254cb3268b829b1e9e5b136.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/537838a7-1411-4080-a563-d3a0e7f20250_2.280fa5f98254cb3268b829b1e9e5b136.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"VIZIO 75"" Class P-Series 4K (2160P) Ultra HD HDR Smart LED TV (P75-F1) (2018 Model)",3,ONLINE_ONLY,730286915,1998.0,https://i5.walmartimages.com/asr/537838a7-1411-4080-a563-d3a0e7f20250_2.280fa5f98254cb3268b829b1e9e5b136.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,845226016707
1032,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Samsung Smart TVs,0.0,130021259,https://i5.walmartimages.com/asr/85b63708-88be-472a-8c4f-142ec417d780_1.f23b39d5e9621b1ac4ffb570ba677f68.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/85b63708-88be-472a-8c4f-142ec417d780_1.f23b39d5e9621b1ac4ffb570ba677f68.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Samsung QN55Q7FNA 55"" Q7FN QLED Smart 4K UHD TV (2018) with Samsung HW-N550/ZA 3.1 Channel Soundbar System and 1 Year Warranty Bundle",0,ONLINE_ONLY,130021259,1915.98,https://i5.walmartimages.com/asr/85b63708-88be-472a-8c4f-142ec417d780_1.f23b39d5e9621b1ac4ffb570ba677f68.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342128090
1033,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Sony Smart TVs,0.0,522048066,https://i5.walmartimages.com/asr/75aa7357-ec13-4e2b-9f4f-8b04944aa341_1.784850ee75b0df05e0e9855688d8adfa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/75aa7357-ec13-4e2b-9f4f-8b04944aa341_1.784850ee75b0df05e0e9855688d8adfa.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Sony 65-Inch 4K Ultra HD Smart LED TV 2018 Model (XBR65X850F) with Sony 3.1ch Soundbar with Dolby Atmos,0,ONLINE_ONLY,522048066,2096.0,https://i5.walmartimages.com/asr/75aa7357-ec13-4e2b-9f4f-8b04944aa341_1.784850ee75b0df05e0e9855688d8adfa.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342125648
1034,3944_1060825_7985618,Electronics/TV & Video/Smart TVs by Brand/Sony Smart TVs,0.0,934521365,https://i5.walmartimages.com/asr/de231168-28b8-4b52-bc4f-73a0617c1695_1.3b00e3ff40e8f7ee3ceb1905966e834d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/de231168-28b8-4b52-bc4f-73a0617c1695_1.3b00e3ff40e8f7ee3ceb1905966e834d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Sony 55-inch 4K HDR Ultra HD Smart LED TV 2017 Model (XBR-55X930E) with Sony 3.1ch Soundbar with Dolby Atmos,0,ONLINE_ONLY,934521365,2096.0,https://i5.walmartimages.com/asr/de231168-28b8-4b52-bc4f-73a0617c1695_1.3b00e3ff40e8f7ee3ceb1905966e834d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,843342125488
1035,3944_1060825_447913,Electronics/TV & Video/All TVs,3.964,286610852,https://i5.walmartimages.com/asr/8397436d-c9b2-421c-838e-28feb788222b_1.365522fb37be6269422431461584b89b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/8397436d-c9b2-421c-838e-28feb788222b_1.365522fb37be6269422431461584b89b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"VIZIO 70"" Class 4K (2160p) Smart XLED Home Theater Display (M70-E3)",28,ONLINE_ONLY,286610852,2099.0,https://i5.walmartimages.com/asr/8397436d-c9b2-421c-838e-28feb788222b_1.365522fb37be6269422431461584b89b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,845226014659
